Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,60.400002,62.419998,60.110001,62.080002,46.375233,31397500
2020-09-18,62.480000,63.099998,61.660000,61.660000,46.061485,33143800
2020-09-21,61.049999,61.389999,59.439999,60.000000,44.821423,53120800
2020-09-22,58.139999,58.279999,57.150002,57.810001,44.990704,23996200
2020-09-23,57.669998,59.610001,57.060001,59.099998,45.994644,37365600
2020-09-24,59.689999,59.779999,58.439999,58.660000,45.652214,31607500
2020-09-25,58.349998,59.450001,58.200001,59.250000,46.111385,27582200
2020-09-28,59.939999,60.240002,58.700001,58.779999,45.745605,30265400
2020-09-29,58.730000,59.959999,58.349998,58.349998,45.410961,26201600
2020-09-30,59.209999,60.270000,58.750000,59.110001,46.002434,25947500
2020-10-01,59.529999,59.849998,58.020000,58.860001,45.807869,22852700
2020-10-02,58.610001,59.439999,58.110001,58.320000,45.387611,23668800
2020-10-05,58.900002,59.840000,58.750000,59.590000,46.375988,17887200
2020-10-06,60.009998,60.279999,58.209999,58.619999,45.621086,21951600
2020-10-07,59.139999,60.759998,58.959999,60.169998,46.827374,27276500
2020-10-08,60.349998,61.490002,60.060001,61.290001,47.699020,22207400
2020-10-09,61.689999,61.939999,60.849998,61.599998,47.940277,21120900
2020-10-13,61.270000,62.639999,61.029999,62.139999,48.360527,18602200
2020-10-14,62.080002,63.290001,62.040001,63.000000,49.029827,22210600
2020-10-15,62.410000,62.860001,61.980000,62.470001,48.617355,16309700
2020-10-16,62.700001,63.099998,62.240002,62.240002,48.438358,15871000
2020-10-19,62.730000,63.180000,61.950001,61.950001,48.212662,29156200
2020-10-20,61.779999,62.290001,61.330002,61.840000,48.127056,25276800
2020-10-21,61.650002,63.209999,61.599998,62.849998,48.913086,21480900
2020-10-22,63.110001,63.490002,62.439999,63.099998,49.107651,32097700
2020-10-23,62.619999,63.889999,62.220001,63.450001,49.380039,24263400
2020-10-26,62.900002,63.450001,62.009998,62.500000,48.640705,18250900
2020-10-27,62.500000,62.900002,62.060001,62.529999,48.664051,18155500
2020-10-28,61.950001,62.070000,60.250000,60.259998,46.897415,23686100
2020-10-29,60.970001,62.240002,59.790001,62.020000,48.267139,37998800
2020-10-30,61.799999,62.410000,60.009998,60.549999,47.123112,27476200
2020-11-03,61.900002,63.340000,61.220001,63.340000,49.294434,32900800
2020-11-04,63.279999,63.279999,61.450001,61.580002,47.924713,27932100
2020-11-05,62.299999,63.060001,61.450001,62.549999,48.679615,25563600
2020-11-06,62.380001,63.959999,62.340000,63.189999,49.177696,26452500
2020-11-09,64.150002,64.269997,62.869999,63.189999,49.177696,37728900
2020-11-10,63.240002,63.590000,62.689999,63.160000,49.154350,53960600
2020-11-11,63.180000,63.919998,63.000000,63.599998,49.496777,25908500
2020-11-12,63.570000,63.770000,62.459999,62.669998,48.773003,23726500
2020-11-13,62.730000,63.549999,62.610001,63.250000,49.224392,25079300
2020-11-16,63.500000,65.339996,62.970001,64.919998,50.524067,91477900
2020-11-17,64.800003,68.099998,64.800003,66.970001,52.119488,62475900
2020-11-18,66.989998,67.389999,66.070000,66.449997,51.714794,22854400
2020-11-19,66.709999,67.720001,66.470001,67.720001,52.703175,25928500
2020-11-23,68.809998,71.320000,68.500000,71.290001,55.481529,38662400
2020-11-24,71.050003,74.889999,70.180000,74.800003,58.213196,49842200
2020-11-25,73.800003,75.900002,73.610001,75.500000,58.757965,36269100
2020-11-26,75.419998,76.599998,75.400002,76.570000,59.590694,20359000
2020-11-27,77.000000,78.779999,76.769997,78.440002,61.046028,48966700
2020-11-30,78.849998,79.360001,77.120003,78.000000,60.703594,48594200
2020-12-01,79.830002,81.500000,79.250000,81.250000,63.232906,61441200
2020-12-02,80.900002,81.250000,77.309998,79.839996,62.135574,53703300
2020-12-03,81.000000,81.050003,78.610001,78.959999,61.450718,35158600
2020-12-04,80.099998,82.680000,80.099998,81.980003,63.801037,48656900
2020-12-07,82.419998,82.989998,81.669998,82.949997,64.555939,27398500
2020-12-08,82.970001,83.300003,81.660004,82.900002,64.517029,28598800
2020-12-09,83.099998,83.830002,82.220001,82.699997,64.361374,26938500
2020-12-10,83.650002,85.220001,83.199997,85.000000,66.151352,41230700
2020-12-11,84.620003,85.279999,84.400002,84.860001,66.042404,25136800
2020-12-14,85.199997,85.220001,82.949997,83.550003,65.022896,20931700
2020-12-15,83.550003,85.379997,83.550003,84.500000,65.762230,18762800
2020-12-16,84.900002,86.230003,84.360001,86.220001,67.100830,23038300
2020-12-17,86.500000,87.949997,86.169998,87.199997,67.863503,21367800
2020-12-18,87.620003,88.379997,87.430000,87.800003,68.330460,23843100
2020-12-21,86.150002,87.400002,84.779999,86.860001,67.598900,31877300
2020-12-22,86.860001,86.989998,85.430000,86.940002,67.661163,23157000
2020-12-23,86.529999,87.529999,86.400002,87.360001,67.988029,17710200
2020-12-28,87.790001,88.580002,87.080002,87.309998,67.949112,26001300
2020-12-29,87.970001,88.199997,86.510002,87.070000,67.762329,19727500
2020-12-30,87.190002,87.589996,86.650002,87.449997,68.058067,30102700
2021-01-04,89.349998,91.480003,88.849998,91.459999,71.178856,37865500
2021-01-05,91.459999,93.000000,90.519997,93.000000,72.377357,34300300
2021-01-06,94.980003,96.349998,94.400002,96.050003,74.751030,53722500
2021-01-07,96.610001,102.529999,96.610001,102.320000,79.630661,74541400
2021-01-08,103.010002,103.349998,98.199997,102.000000,79.381630,58562700
2021-01-11,100.250000,101.980003,99.699997,101.980003,79.366058,29267000
2021-01-12,102.500000,102.620003,99.180000,99.190002,77.194740,28598500
2021-01-13,98.870003,98.919998,95.739998,96.220001,74.883339,31658800
2021-01-14,97.220001,98.860001,96.699997,97.800003,76.112968,20809900
2021-01-15,96.580002,97.199997,93.199997,93.550003,72.805405,31712400
2021-01-18,93.900002,95.639999,93.550003,94.309998,73.396873,22667600
2021-01-19,94.500000,94.570000,91.900002,94.059998,73.202309,27155400
2021-01-20,95.000000,95.139999,90.830002,92.320000,71.848145,20480000
2021-01-21,92.300003,96.099998,92.139999,93.360001,72.657532,25983400
2021-01-22,91.989998,93.809998,90.989998,93.169998,72.509674,25814300
2021-01-26,92.989998,94.160004,91.360001,91.750000,71.404549,24921600
2021-01-27,90.389999,91.180000,88.199997,89.199997,69.420006,32419700
2021-01-28,88.199997,91.349998,88.099998,91.099998,70.898682,35900800
2021-01-29,89.989998,90.849998,87.790001,87.949997,68.447189,31481600
2021-02-01,90.010002,91.269997,88.580002,91.269997,71.030983,27135500
2021-02-02,90.180000,90.580002,87.510002,87.660004,68.221504,34426700
2021-02-03,88.849998,91.419998,88.599998,90.430000,70.377258,34346400
2021-02-04,91.949997,92.870003,89.089996,89.290001,69.490051,29939700
2021-02-05,90.199997,92.769997,89.550003,92.690002,72.136108,27114800
2021-02-08,92.970001,94.910004,92.449997,94.010002,73.163399,28164400
2021-02-09,94.599998,95.220001,92.320000,94.250000,73.350174,32303400
2021-02-10,94.660004,95.669998,94.379997,94.699997,73.700394,40318300
2021-02-11,95.470001,95.470001,93.099998,93.099998,72.455185,19775900
2021-02-12,93.120003,94.139999,92.199997,93.889999,73.070000,14760700
2021-02-17,96.010002,96.720001,95.190002,96.349998,74.984505,29262900
2021-02-18,97.360001,98.400002,96.019997,97.400002,75.801674,33088500
2021-02-19,97.209999,98.849998,96.330002,97.769997,76.089622,24966600
2021-02-22,96.500000,98.519997,94.040001,95.349998,74.206245,50160600
2021-02-23,96.589996,97.349998,93.320000,96.949997,75.451462,35756200
2021-02-24,97.129997,98.209999,95.860001,97.930000,76.214134,21856100
2021-02-25,98.699997,98.949997,95.019997,95.709999,74.486427,24471000
2021-02-26,96.550003,97.699997,94.019997,94.519997,73.560303,42856000
2021-03-01,96.000000,99.330002,95.360001,98.570000,76.712227,32798000
2021-03-02,97.500000,102.180000,94.940002,101.599998,79.070328,47565800
2021-03-03,102.000000,104.000000,99.650002,100.349998,78.097519,41473300
2021-03-04,99.400002,101.489998,97.519997,98.860001,76.937920,48492500
2021-03-05,94.720001,100.599998,93.930000,100.209999,81.501930,46503300
2021-03-08,99.199997,101.930000,98.900002,99.669998,81.062744,39677300
2021-03-09,97.500000,99.309998,95.879997,98.669998,80.249428,40537000
2021-03-10,97.500000,97.839996,95.720001,97.150002,79.013199,31311800
2021-03-11,98.989998,100.099998,98.209999,99.699997,81.087143,26203200
2021-03-12,99.000000,99.440002,96.709999,97.400002,79.216530,21115500
2021-03-15,96.500000,97.349998,95.760002,96.820000,78.744804,20059000
2021-03-16,97.040001,97.839996,96.019997,96.510002,78.492683,19174300
2021-03-17,96.400002,98.120003,96.059998,97.900002,79.623177,21424300
2021-03-18,97.699997,98.269997,95.529999,96.160004,78.208023,19156100
2021-03-19,96.099998,96.160004,93.440002,94.779999,77.085648,38643000
2021-03-22,93.519997,93.839996,91.849998,93.209999,75.808746,21120800
2021-03-23,93.339996,93.779999,91.059998,91.059998,74.060127,20518500
2021-03-24,92.000000,94.639999,91.809998,93.150002,75.759949,24726000
2021-03-25,93.040001,93.290001,90.610001,92.440002,75.182503,23644400
2021-03-26,93.739998,95.730003,93.389999,95.529999,77.695625,26712800
2021-03-29,96.000000,98.449997,95.870003,97.980003,79.688248,25960500
2021-03-30,97.910004,98.500000,96.580002,97.070000,78.948128,18118600
2021-03-31,97.169998,98.559998,96.699997,97.970001,79.680115,18792000
2021-04-01,98.500000,98.860001,96.129997,97.389999,79.208389,17193400
2021-04-05,99.830002,103.820000,99.800003,103.389999,84.088257,35908700
2021-04-06,103.800003,104.559998,102.050003,102.050003,82.998421,22227800
2021-04-07,102.370003,105.320000,102.150002,104.559998,85.039841,32822700
2021-04-08,104.940002,105.300003,104.120003,104.500000,84.991035,25936300
2021-04-09,104.000000,104.660004,102.940002,103.000000,83.771065,18854800
2021-04-12,102.900002,103.629997,102.209999,103.400002,84.096397,14787500
2021-04-13,103.900002,104.290001,102.849998,103.580002,84.242790,17605600
2021-04-14,103.970001,107.779999,103.769997,107.000000,87.024315,38030200
2021-04-15,108.660004,109.879997,107.550003,108.209999,88.008423,19378200
2021-04-16,108.639999,109.110001,107.500000,108.669998,88.382538,17401500
2021-04-19,109.000000,109.879997,107.639999,107.730003,87.618034,23297500
2021-04-20,107.949997,108.349998,105.019997,106.160004,86.341133,20895800
2021-04-22,107.239998,107.239998,104.339996,106.230003,86.398064,19799100
2021-04-23,107.150002,108.099998,106.459999,107.989998,87.829483,12795400
2021-04-26,109.949997,110.690002,108.150002,108.570000,88.301216,16807500
2021-04-27,108.879997,110.599998,108.519997,110.120003,89.561844,24113300
2021-04-28,110.559998,112.430000,109.330002,111.919998,91.025803,20570600
2021-04-29,112.190002,112.949997,110.889999,111.949997,91.050201,19724300
2021-04-30,110.989998,111.559998,109.019997,109.019997,88.667206,36888200
2021-05-03,109.699997,110.349998,108.260002,108.459999,88.211746,19641000
2021-05-04,108.949997,111.070000,108.660004,110.099998,89.545570,20775600
2021-05-05,111.989998,112.820000,110.389999,110.709999,90.041695,25990600
2021-05-06,111.940002,115.199997,111.480003,115.050003,93.571465,38194400
2021-05-07,116.540001,116.550003,114.190002,115.449997,93.896797,21678700
2021-05-10,119.800003,120.449997,114.690002,114.690002,93.278679,38889400
2021-05-11,113.980003,118.720001,113.320000,118.720001,96.556320,28693600
2021-05-12,118.000000,118.459999,113.959999,114.330002,92.985886,31737900
2021-05-13,112.000000,114.220001,110.720001,112.489998,91.489395,34338500
2021-05-14,111.199997,111.790001,109.620003,110.559998,89.919701,25644200
2021-05-17,111.500000,113.820000,111.169998,113.459999,92.278305,26097500
2021-05-18,114.559998,115.400002,113.190002,114.599998,93.205482,27081500
2021-05-19,112.099998,112.779999,109.839996,112.250000,91.294197,32914300
2021-05-20,111.699997,112.099998,110.199997,111.110001,90.367027,20951000
2021-05-21,111.110001,111.250000,108.500000,109.400002,88.976257,27775000
2021-05-24,108.000000,110.139999,107.510002,109.779999,89.285324,19332500
2021-05-25,110.279999,110.889999,106.779999,107.050003,87.064987,23310100
2021-05-26,106.370003,110.320000,106.029999,110.199997,89.626915,28241800
2021-05-27,110.800003,112.089996,109.769997,110.989998,90.269424,55448700
2021-05-28,111.110001,112.750000,109.419998,111.589996,90.757408,25153500
2021-05-31,112.500000,114.889999,112.500000,114.779999,93.351868,17812600
2021-06-01,117.000000,118.000000,113.199997,113.199997,92.066841,31468400
2021-06-02,114.220001,115.699997,113.500000,114.800003,93.368141,20338300
2021-06-04,114.500000,114.779999,112.389999,112.900002,91.822853,18455100
2021-06-07,112.199997,112.650002,110.699997,111.800003,90.928207,22746100
